"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd"
957896948829174912,"https://www.airbnb.com/rooms/957896948829174946",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.75 · 2 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/prohost-api/Hosting-957896948829174946/original/4e4f82f3-eefb-4e75-bb6b-ed4166bd4b2b.jpeg",1229459,"https://www.airbnb.com/users/show/1229459","Swissstay",15247,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_x_medium",81,135,TRUE,TRUE,"Kreis 7",47.3682559577812,8.55482369681949,"Entire rental unit","Entire home/apt",5,"2 baths",3,2,90,1,3,90,90,2.9,90,TRUE,7,31,59,59,19719,4,4,1,19619,19715,4.75,4.5,4.5,4.25,4.75,4.75,4.25,TRUE,55,55,0,0,1.19,99,99,241
957954474317780096,"https://www.airbnb.com/rooms/957954474317780147",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-957954474317780147/original/ec47865b-5324-4d57-80fa-8581b4364686.jpeg",14538609,"https://www.airbnb.com/users/show/14538609","Samuel",16910,NA,FALSE,"https://a0.muscache.com/im/pictures/user/4ecb66d3-d3d8-4977-8c2c-b1f25443357b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4ecb66d3-d3d8-4977-8c2c-b1f25443357b.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 5",47.3857196,8.5283215,"Entire rental unit","Entire home/apt",2,"1 bath",1,20,27,20,20,27,27,20,27,TRUE,27,57,87,268,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,NA,0,101
958384159513639808,"https://www.airbnb.com/rooms/958384159513639794",20231227173841,19719,"previous scrape","Rental unit in Zürich · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-958384159513639794/original/af28bfff-7beb-4789-a687-ae1f845f75ac.jpeg",97542643,"https://www.airbnb.com/users/show/97542643","Lucila",17075,NA,FALSE,"https://a0.muscache.com/im/pictures/user/1a3b3afd-4447-4b06-a790-ad8462f27a28.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1a3b3afd-4447-4b06-a790-ad8462f27a28.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 4",47.3758282,8.5212863,"Entire rental unit","Entire home/apt",2,"1 bath",1,24,365,24,24,365,365,24,365,TRUE,0,0,0,0,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1,0,0,NA,NA,NA,102
958543734592098432,"https://www.airbnb.com/rooms/958543734592098388",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.67 · 2 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/prohost-api/Hosting-958543734592098388/original/94421432-edb7-43a8-9eaa-71bf35e3e413.jpeg",1229459,"https://www.airbnb.com/users/show/1229459","Swissstay",15247,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_x_medium",81,135,TRUE,TRUE,"Kreis 7",47.36986,8.55507,"Entire rental unit","Entire home/apt",5,"2 baths",3,2,90,2,3,90,90,2.9,90,TRUE,10,26,54,54,19719,6,6,1,19636,19691,4.67,4.67,4.83,4.83,4.83,4.67,4.33,TRUE,55,55,0,0,2.14,99,99,176
959225016736457600,"https://www.airbnb.com/rooms/959225016736457620",20231227173841,19719,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-959225016736457620/original/afdcf96b-7705-48a8-a2c3-756c9fce73f5.jpeg",46465899,"https://www.airbnb.com/users/show/46465899","RELOC Serviced Apartments, Zurich",16721,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/cf4128fa-aff9-48ad-8061-513879ad4185.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/cf4128fa-aff9-48ad-8061-513879ad4185.jpg?aki_policy=profile_x_medium",23,28,TRUE,TRUE,"Kreis 11",47.4145798117011,8.54578910844983,"Entire rental unit","Entire home/apt",2,"1 bath",1,7,365,7,7,365,365,7,365,TRUE,29,59,89,269,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12,12,0,0,NA,100,71,130
959238223943170944,"https://www.airbnb.com/rooms/959238223943170947",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.88 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-959238223943170947/original/eca75ced-01a6-42fd-be10-7a459e3f6b7e.jpeg",97637352,"https://www.airbnb.com/users/show/97637352","Angela",17076,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/dfae02da-cbcc-4f89-9882-8e9ce3191998.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/dfae02da-cbcc-4f89-9882-8e9ce3191998.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 1",47.368154,8.5454923,"Entire rental unit","Entire home/apt",5,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,17,42,67,289,19719,25,25,8,19594,19716,4.88,4.84,4.8,4.92,5,4.92,4.48,TRUE,2,2,0,0,5.95,100,100,350
959265688025696512,"https://www.airbnb.com/rooms/959265688025696515",20231227173841,19719,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-959265688025696515/original/05fbf425-a9c9-434a-b7bf-57b38d539ec9.jpeg",46465899,"https://www.airbnb.com/users/show/46465899","RELOC Serviced Apartments, Zurich",16721,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/cf4128fa-aff9-48ad-8061-513879ad4185.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/cf4128fa-aff9-48ad-8061-513879ad4185.jpg?aki_policy=profile_x_medium",23,28,TRUE,TRUE,"Kreis 11",47.4158771965775,8.54448977019471,"Entire rental unit","Entire home/apt",2,"1 bath",1,7,365,7,7,365,365,7,365,TRUE,24,54,84,264,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12,12,0,0,NA,100,71,130
959293014509581056,"https://www.airbnb.com/rooms/959293014509581010",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 0 baths","https://a0.muscache.com/pictures/prohost-api/Hosting-959293014509581010/original/af48e0b7-02be-4c29-9eb5-8a29774fa361.png",517673958,"https://www.airbnb.com/users/show/517673958","LivingTown",19509,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/87cf0230-c02c-41a3-b3a0-047d24475a1a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/87cf0230-c02c-41a3-b3a0-047d24475a1a.jpg?aki_policy=profile_x_medium",6,13,TRUE,TRUE,"Kreis 9",47.3877220506301,8.49529396468497,"Entire rental unit","Entire home/apt",2,"0 baths",1,1,365,1,1,29,29,1,29,TRUE,24,54,84,272,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,4,4,0,0,NA,100,95,171
959323692029714560,"https://www.airbnb.com/rooms/959323692029714532",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.91 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-959323692029714532/original/32fdde3d-90eb-47ff-ad38-afce79e6f8f5.jpeg",70707568,"https://www.airbnb.com/users/show/70707568","Madeleine",16927,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/7e7e650b-e8ca-479e-acc9-9033b9c9949c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7e7e650b-e8ca-479e-acc9-9033b9c9949c.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 11",47.4147202,8.5424847,"Private room in rental unit","Private room",2,"1 bath",2,1,365,1,1,365,365,1,365,TRUE,5,9,12,164,19718,11,11,2,19596,19694,4.91,4.91,5,5,4.91,4.91,4.82,FALSE,2,1,1,0,2.68,100,69,69
959412686105659136,"https://www.airbnb.com/rooms/959412686105659157",20231227173841,19718,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/miso/Hosting-959412686105659157/original/58f78ff7-fd90-4a7a-81f8-b859ab2265c1.jpeg",532224668,"https://www.airbnb.com/users/show/532224668","Severin Christian",19585,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/7256689d-7a1c-4d98-8a9b-8d86c024c44b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7256689d-7a1c-4d98-8a9b-8d86c024c44b.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 4",47.3738125,8.5259129,"Private room in rental unit","Private room",2,"1 private bath",1,1,7,1,1,7,7,1,7,TRUE,28,58,88,89,19718,3,3,0,19610,19620,5,5,5,5,5,4.67,5,FALSE,1,0,1,0,0.83,100,50,149
959868847871773440,"https://www.airbnb.com/rooms/959868847871773494",20231227173841,19718,"city scrape","Townhouse in Zürich · ★New · 3 bedrooms · 2 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-959868847871773494/original/19e02979-3ba4-48fc-81d5-25187e2489e3.jpeg",3528377,"https://www.airbnb.com/users/show/3528377","Marc",15593,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium",145,363,TRUE,TRUE,"Kreis 9",47.3808422158257,8.49989403268861,"Entire townhouse","Entire home/apt",5,"2 baths",2,2,365,2,2,365,365,2,365,TRUE,13,14,14,14,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,14,2,0,NA,98,89,269
960882104773669120,"https://www.airbnb.com/rooms/960882104773669135",20231227173841,19718,"city scrape","Condo in Zürich · 2 bedrooms · 2 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-960882104773669135/original/b852c830-bfd0-4ccd-bfc6-a33754964f67.jpeg",29486943,"https://www.airbnb.com/users/show/29486943","Giuseppe",16511,"within an hour",FALSE,"https://a0.muscache.com/im/users/29486943/profile_pic/1426576459/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/29486943/profile_pic/1426576459/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Kreis 2",47.3391283258214,8.51850335678209,"Entire condo","Entire home/apt",4,"2 baths",2,7,60,7,7,60,60,7,60,TRUE,0,24,54,90,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,89,0,200
961252935211376896,"https://www.airbnb.com/rooms/961252935211376875",20231227173841,19718,"city scrape","Home in Zürich · Studio · 1 bed · 0 baths","https://a0.muscache.com/pictures/0ca5ffe8-7a69-4037-a116-5f0b9a3b5857.jpg",336827675,"https://www.airbnb.com/users/show/336827675","Albergo Diffuso",18309,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-336827675/original/c8ac9ce2-7da1-4f1e-802d-43d06e3974ee.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-336827675/original/c8ac9ce2-7da1-4f1e-802d-43d06e3974ee.jpeg?aki_policy=profile_x_medium",12,18,TRUE,TRUE,"Kreis 9",47.3839022576363,8.48408871925862,"Entire home","Entire home/apt",2,"0 baths",1,3,90,3,3,1125,1125,3,1125,TRUE,0,0,25,206,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,11,11,0,0,NA,100,97,170
961533976447324416,"https://www.airbnb.com/rooms/961533976447324358",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/83c557f7-618a-48fd-bc84-e7a020ca1f3e.jpg",43111694,"https://www.airbnb.com/users/show/43111694","Susanna",16679,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/28da8b9c-a3ba-46c9-9fd1-fab922e819aa.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/28da8b9c-a3ba-46c9-9fd1-fab922e819aa.jpg?aki_policy=profile_x_medium",14,22,TRUE,TRUE,"Kreis 7",47.3584639214343,8.59981939344294,"Private room in rental unit","Private room",1,"1.5 baths",1,6,365,6,6,365,365,6,365,TRUE,0,24,54,234,19718,1,1,0,19663,19663,5,5,5,5,5,5,5,FALSE,14,0,14,0,0.54,100,93,56
961752546884043904,"https://www.airbnb.com/rooms/961752546884043893",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/aa585382-0c8b-464c-a2b6-7c59ae75bcd4.jpg",532794372,"https://www.airbnb.com/users/show/532794372","Tales",19588,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-532794372/original/308400bb-22ae-4044-a354-bc89da38c271.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-532794372/original/308400bb-22ae-4044-a354-bc89da38c271.jpeg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Kreis 11",47.4176527,8.5081659,"Private room in rental unit","Private room",2,"1 shared bath",1,15,365,5,5,365,365,5,365,TRUE,19,49,79,342,19718,1,1,0,19661,19661,5,5,5,5,5,5,5,FALSE,2,0,2,0,0.52,100,100,59
962842085546555264,"https://www.airbnb.com/rooms/962842085546555219",20231227173841,19719,"city scrape","Rental unit in Zürich · 3 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-962842085546555219/original/ba8d78bf-7802-4c3c-add1-60c97ee53e07.jpeg",12943781,"https://www.airbnb.com/users/show/12943781","Katrin",16138,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/2524a2ba-386d-4760-b684-843fd2ba2e6c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2524a2ba-386d-4760-b684-843fd2ba2e6c.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 5",47.3901175840937,8.5213377511491,"Entire rental unit","Entire home/apt",6,"1 bath",3,3,365,3,3,365,365,3,365,TRUE,1,8,8,8,19719,1,1,0,19617,19617,5,5,5,5,5,5,5,FALSE,2,1,1,0,0.29,100,100,480
962937167624031744,"https://www.airbnb.com/rooms/962937167624031690",20231227173841,19718,"city scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-962937167624031690/original/74fdcb40-f3a1-427c-a809-b3b43a4687fb.jpeg",92469262,"https://www.airbnb.com/users/show/92469262","Tim",17042,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/3001172e-0e56-4242-a4e5-c2d8f29a5857.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3001172e-0e56-4242-a4e5-c2d8f29a5857.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 3",47.36912,8.52089,"Entire rental unit","Entire home/apt",4,"1 bath",2,120,365,120,120,365,365,120,365,TRUE,27,57,87,268,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,100,NA,115
963113252638375296,"https://www.airbnb.com/rooms/963113252638375359",20231227173841,19718,"city scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-799912856522276280/original/d404685e-ce7b-437d-a61e-58ee889d52d5.jpeg",9482450,"https://www.airbnb.com/users/show/9482450","Lindsay",15995,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/1c13c771-b0e5-4fe0-8482-3c2f21d252ee.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1c13c771-b0e5-4fe0-8482-3c2f21d252ee.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 3",47.3692692197712,8.51353582266967,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,365,1,5,365,365,1,365,TRUE,4,5,5,22,19718,1,1,0,19603,19603,5,5,5,5,5,5,5,FALSE,2,1,1,0,0.26,100,27,134
963862868453454336,"https://www.airbnb.com/rooms/963862868453454381",20231227173841,19719,"previous scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths","https://a0.muscache.com/pictures/hosting/Hosting-963862868453454381/original/750d5793-b96b-4707-9390-b5f97f68b1a1.jpeg",3986407,"https://www.airbnb.com/users/show/3986407","Oliver",15640,"within a few hours",FALSE,"https://a0.muscache.com/im/users/3986407/profile_pic/1351320924/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/3986407/profile_pic/1351320924/original.jpg?aki_policy=profile_x_medium",2,5,TRUE,TRUE,"Kreis 6",47.3794183294207,8.5495873321991,"Entire rental unit","Entire home/apt",4,"2 baths",2,7,365,1,7,365,365,7,365,TRUE,0,0,0,0,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,67,100,295
964193447489752064,"https://www.airbnb.com/rooms/964193447489752054",20231227173841,19719,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-964193447489752054/original/2c787694-b3ef-4852-95dc-ddf651f52c1d.jpeg",146155681,"https://www.airbnb.com/users/show/146155681","Jan",17393,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/0fe1ed3b-bb3b-4979-9f56-fce9e157d0d0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/0fe1ed3b-bb3b-4979-9f56-fce9e157d0d0.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 1",47.3733193591799,8.54464526381024,"Entire rental unit","Entire home/apt",3,"1 bath",1,5,20,5,7,20,20,5.1,20,TRUE,11,36,66,246,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,50,20,85
964284120376025472,"https://www.airbnb.com/rooms/964284120376025471",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.0 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-964284120376025471/original/de5d3b3c-5f72-4186-8758-727a43c7affc.jpeg",1229459,"https://www.airbnb.com/users/show/1229459","Swissstay",15247,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_x_medium",81,135,TRUE,TRUE,"Kreis 12",47.4020221185105,8.58391552182762,"Entire rental unit","Entire home/apt",5,"1 bath",3,2,90,1,3,90,90,2.8,90,TRUE,21,37,63,244,19718,6,6,1,19621,19692,4,4,4.5,4.33,4.33,4.17,4,TRUE,55,55,0,0,1.84,99,99,127
965025426678599424,"https://www.airbnb.com/rooms/965025426678599412",20231227173841,19719,"previous scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-965025426678599412/original/2807c9df-6428-4b8f-adcb-120880f9b935.jpeg",3955674,"https://www.airbnb.com/users/show/3955674","Nicole",15636,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/4f4a0bb6-eeb4-440c-a8a1-3e73f77ad777.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4f4a0bb6-eeb4-440c-a8a1-3e73f77ad777.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 3",47.3727307,8.516182,"Entire rental unit","Entire home/apt",4,"1 bath",2,2,365,2,2,365,365,2,365,TRUE,0,0,0,0,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,100,81,145
965132414975083648,"https://www.airbnb.com/rooms/965132414975083661",20231227173841,19719,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-965132414975083661/original/2483ebfc-002f-44ec-a54e-571f4a4ec7c6.jpeg",533606589,"https://www.airbnb.com/users/show/533606589","Locke",19593,NA,FALSE,"https://a0.muscache.com/im/pictures/user/58d3f6b4-4e3b-4ee9-a035-8dd7ca0a4441.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/58d3f6b4-4e3b-4ee9-a035-8dd7ca0a4441.jpg?aki_policy=profile_x_medium",5,5,TRUE,TRUE,"Kreis 2",47.3638753,8.5324045,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,1,365,1,1,90,90,1,90,TRUE,28,58,88,361,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,5,0,0,NA,NA,NA,245
965772161413387904,"https://www.airbnb.com/rooms/965772161413387964",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-965772161413387964/original/adb2a389-4f8d-4935-bfd3-94a2f530ce50.jpeg",38669185,"https://www.airbnb.com/users/show/38669185","Amelie",16632,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/c4a2a7a4-cd0d-4c2f-9b20-332a2f8be94a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c4a2a7a4-cd0d-4c2f-9b20-332a2f8be94a.jpg?aki_policy=profile_x_medium",7,9,TRUE,TRUE,"Kreis 2",47.3651791841007,8.53126777726654,"Private room in rental unit","Private room",2,"1.5 baths",1,1,365,1,1,365,365,1,365,TRUE,17,37,66,150,19718,2,2,0,19608,19669,5,5,5,5,5,5,5,FALSE,5,1,4,0,0.54,100,72,130
965777574152812672,"https://www.airbnb.com/rooms/965777574152812653",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.83 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-965777574152812653/original/a36a2bad-9867-497e-9c25-79142870be10.jpeg",1229459,"https://www.airbnb.com/users/show/1229459","Swissstay",15247,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_x_medium",81,135,TRUE,TRUE,"Kreis 1",47.3717632388575,8.54462609380089,"Entire rental unit","Entire home/apt",3,"1 bath",2,2,90,1,3,90,90,2.9,90,TRUE,12,26,43,223,19719,12,12,2,19626,19697,4.83,4.75,4.75,4.75,4.83,4.83,4.67,TRUE,55,55,0,0,3.83,99,99,166
965794941111908224,"https://www.airbnb.com/rooms/965794941111908198",20231227173841,19719,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-965794941111908198/original/7ac2f82c-ded8-40e9-9708-44caca1c4e35.jpeg",533606589,"https://www.airbnb.com/users/show/533606589","Locke",19593,NA,FALSE,"https://a0.muscache.com/im/pictures/user/58d3f6b4-4e3b-4ee9-a035-8dd7ca0a4441.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/58d3f6b4-4e3b-4ee9-a035-8dd7ca0a4441.jpg?aki_policy=profile_x_medium",5,5,TRUE,TRUE,"Kreis 2",47.3638753,8.5324045,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,1,365,1,1,90,90,1,90,TRUE,30,60,90,363,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,5,0,0,NA,NA,NA,265
