id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
693494929017708566,Cottage ‘Bellariva’ am Murtensee,228642590,Christoph,Broye-Vully,Vully-les-Lacs,46.9164943,7.0295707,Entire home/apt,150,5,4,2023-09-08,0.51,1,346,4,
693852930534718399,Traditional Alpine Flat,103116362,Maria,Riviera-Pays-d'Enhaut,Château-d'Oex,46.47329785099442,7.1253846253970785,Entire home/apt,204,7,1,2023-02-25,0.08,1,267,0,
694980414554802459,"Magnifique appartement à louer  Crissier , située",450269113,Gil,Ouest lausannois,Renens (Vaud),46.54031,6.58118,Entire home/apt,160,3,4,2022-12-08,0.22,1,364,0,
695447814471107976,Sunset B&B,475439776,René,Riviera-Pays-d'Enhaut,Montreux,46.433981410272374,6.9282694846557735,Private room,85,1,21,2023-11-28,1.12,1,138,14,
696164596568212207,"8-Au cœur de Leysin, joli logement indépendant",458351830,Susanne,Aigle,Leysin,46.3410372,7.009454300000001,Entire home/apt,95,1,34,2024-03-01,1.80,2,344,21,
696294323784018127,Charmant appartement de 3.5 pièces,41152384,Marina,Nyon,Trélex,46.41644,6.20486,Entire home/apt,149,3,0,,,1,83,0,
696933824207150426,Villa douceur de vivre,23442022,Danielle,Riviera-Pays-d'Enhaut,Blonay,46.46568,6.88309,Entire home/apt,500,4,3,2023-09-15,0.21,1,358,1,
697135774935837026,Cosy condo nestled in Swiss mountain village,266047283,Klara,Aigle,Ollon,46.29299,7.02884,Entire home/apt,120,2,15,2024-01-21,0.80,1,280,8,
697628936599120349,Charm and calm in Grandvaux - Lavaux (1st floor),4499244,Alain,Lavaux-Oron,Bourg-en-Lavaux,46.50333555689817,6.730389709401575,Entire home/apt,184,3,1,2024-02-09,1,2,298,1,
698320218577418242,Superb 2-bedroom flat Villars (next to Aiglon),39421571,Jonas,Aigle,Ollon,46.301659,7.046005,Entire home/apt,550,3,9,2024-03-01,0.70,1,231,7,
698998797506362416,Magnifique villa individuelle,84912959,Bryan,Jura-Nord vaudois,Le Chenit,46.60711735038343,6.228604651987553,Entire home/apt,200,2,12,2023-10-08,0.82,1,41,7,
699038601895037104,Chambre dans une jolie colocation,476181642,Lionel,Jura-Nord vaudois,Yverdon-les-Bains,46.77606,6.65632,Private room,55,1,15,2024-02-08,1.39,1,363,15,
699260940927978678,Chambre individuelle avec jardin,292913245,Gregory,Lausanne,Lausanne,46.53832,6.62795,Private room,,2,5,2024-01-31,0.27,2,0,3,
699609575255950277,Appartement dans un chalet,263841786,Sylvain,Aigle,Leysin,46.34366677906802,7.005593712828069,Entire home/apt,125,2,14,2024-02-24,0.95,1,354,9,
700426273382426168,Cabane tout confort dans la montagne,162738095,Christine,Aigle,Lavey-Morcles,46.20921,7.03698,Entire home/apt,,2,0,,,2,0,0,
700785048422186716,Vevey : Appartement avec vue,23693588,Aïcha,Riviera-Pays-d'Enhaut,Vevey,46.46636,6.84332,Entire home/apt,,5,0,,,2,0,0,
701462339202035516,New - 2.5 Apartment at Begnins,84318367,David,Nyon,Begnins,46.44196,6.24622,Entire home/apt,80,9,3,2023-07-30,0.30,1,22,3,
701515843528870308,"Luxueux et Confortable ~ jacuzzi,  lit king 5*",3482872,Luis,Lausanne,Le Mont-sur-Lausanne,46.5459721,6.6293232,Entire home/apt,360,1,7,2023-04-02,0.45,1,365,2,
701972206275458510,Agréable chambre pour 2 ou 4 pers,139467722,Gioia,Jura-Nord vaudois,Romainmôtier-Envy,46.695545,6.457991,Private room,60,1,11,2024-02-29,0.59,4,147,5,
703333813821231052,Appartement lumineux en attique,10080017,Orane,Aigle,Ollon,46.29971,7.04252,Entire home/apt,290,7,5,2024-03-02,0.40,1,365,4,
703365295877443734,"Lausanne, agréable chambrette dans location sympa",130441349,Sandrine Valérie,Lausanne,Lausanne,46.52823,6.61812,Private room,65,5,5,2023-09-30,0.30,2,282,2,
704116889413647127,Lake side(5min)/fire place/garden/freeparking/45m2,302949323,Ion,Riviera-Pays-d'Enhaut,La Tour-de-Peilz,46.44813,6.86983,Entire home/apt,260,1,31,2023-09-17,1.68,1,291,16,
704381066727848423,1 room in shared flat next to the train station,49771617,Tamara,Lausanne,Lausanne,46.5128,6.63391,Private room,40,30,9,2024-01-27,0.49,4,112,8,
704802645434460769,Bel appartement avec jardin et chats,70888063,Marie,Lausanne,Lausanne,46.5288184,6.6165292,Entire home/apt,,3,3,2023-06-02,0.16,1,0,2,
704820024541105418,"Beau 2 pièces, avec salle de douche et wc",348905756,Kim,Lausanne,Le Mont-sur-Lausanne,46.55835,6.63285,Private room,51,180,0,,,3,243,0,
705475932319085235,332 * Near the lake and city center !,8382530,Bomood,Lausanne,Lausanne,46.51168,6.62647,Entire home/apt,202,5,11,2023-12-31,0.88,30,68,9,
705538917544783691,"Vevey, les pieds dans l’eau",19027436,Véronique,Riviera-Pays-d'Enhaut,Vevey,46.45929757365475,6.844440847635269,Entire home/apt,125,2,0,,,1,269,0,
705812072835102108,Appartement à Chardonne vu sur le lac,57156288,Aurore,Riviera-Pays-d'Enhaut,Chardonne,46.47896,6.83012,Entire home/apt,110,1,0,,,1,364,0,
705864038571429971,Great location Apartment,152482247,Barth,Lausanne,Lausanne,46.5209,6.63136,Entire home/apt,97,2,11,2023-02-06,0.61,11,362,0,
706279212877971288,Charmant logement dans maison Jurassienne,477651811,Ginette,Jura-Nord vaudois,Le Chenit,46.58213139999999,6.211266,Entire home/apt,98,2,2,2022-10-31,0.11,1,130,0,
706492256710863519,Superbe appartement 3.5. Panorama sur les Alpes,56896951,Olivier,Aigle,Leysin,46.34223,7.00809,Entire home/apt,100,2,71,2024-03-09,4.08,2,227,49,
706540177856785010,Panoramic APT in the vineyard & breathtaking view,477699016,Queein,Lavaux-Oron,Puidoux,46.48029,6.7688,Entire home/apt,195,1,98,2024-03-09,5.37,2,230,79,
706942526795857140,Furnished Studio in Nyon Center,196562429,Claudiu,Nyon,Nyon,46.38282,6.23495,Entire home/apt,89,28,1,2023-01-31,0.07,1,301,0,
707531488034791954,Sunny Villa with Sweeping 180 Views of Alps & Lake,6777066,Chrissy & Patrick,Riviera-Pays-d'Enhaut,Saint-Légier-La Chiésaz,46.4753,6.88139,Entire home/apt,600,3,3,2024-01-02,0.20,1,73,2,
708498360295275466,Chalet contemporain face aux pistes,42278424,Jean Jacques,Aigle,Ormont-Dessous,46.40009,7.1076,Entire home/apt,300,6,1,2023-02-25,0.08,1,343,0,
708672538464739311,3 Bedroom Mountain Apartment with Stunning Views,157006546,Alan,Aigle,Gryon,46.28929,7.09841,Entire home/apt,198,4,2,2024-01-06,0.16,1,268,1,
709041575801390761,Chambre meublée avec salle de douche et wc,348905756,Kim,Lausanne,Le Mont-sur-Lausanne,46.55728,6.63478,Private room,,180,0,,,3,167,0,
709093404760741484,Appartement au centre de Lausanne,339480672,Margot,Lausanne,Lausanne,46.52325,6.62876,Entire home/apt,130,3,0,,,1,263,0,
709101265762983825,Chic APT in the vineyard & 360 panoramic view,477699016,Queein,Lavaux-Oron,Puidoux,46.48003,6.7687,Entire home/apt,133,3,11,2023-09-01,0.63,2,328,6,
709894101748955478,Chaperon Rouge A3,101615341,Melinda - Interhome Group,Aigle,Ollon,46.301035,7.038001,Entire home/apt,148,1,9,2024-01-02,0.68,130,329,7,
710407921948293751,Superbe appartement à louer à Morges (min 6 mois),93776692,Amélie,Morges,Morges,46.50839,6.49131,Entire home/apt,80,60,0,,,1,343,0,
710768229341583650,Pully appartement entier proche transports,17961222,Elisa,Lavaux-Oron,Pully,46.51022,6.65124,Entire home/apt,90,2,14,2024-02-16,0.82,2,13,12,
711438454098893863,Appartement cosy près de: EPFL UNIL CHUV Lausanne,447359511,Lyudmyla,Ouest lausannois,Renens (Vaud),46.53945,6.596,Entire home/apt,100,5,16,2024-01-29,0.89,5,281,11,
712130610274853982,Lovely studio in Nyon,9465719,Yannis,Nyon,Nyon,46.38461,6.22092,Entire home/apt,60,5,0,,,1,358,0,
712934786083129276,"Charmant logement dans ferme, situation calme",453591807,Jj,Gros-de-Vaud,Montilliez,46.65802,6.69513,Entire home/apt,100,1,44,2024-02-29,2.81,1,330,35,
713534820255173028,Magnifique maison vigneronne au coeur du Lavaux,6894097,Odile Et Julien,Lavaux-Oron,Bourg-en-Lavaux,46.49517,6.7357,Entire home/apt,390,10,2,2023-07-31,0.25,1,5,2,
713761270350459863,"Superbe appartement avec terrasse, proche du lac",372000775,Bilonda,Ouest lausannois,Chavannes-près-Renens,46.53043,6.57628,Entire home/apt,,7,2,2023-10-29,0.12,1,0,1,
714186288304465831,Spacious family apartment in La Tour de Peilz,94673785,CoucouNCo,Riviera-Pays-d'Enhaut,La Tour-de-Peilz,46.45168,6.88233,Entire home/apt,,3,1,2022-12-23,0.07,65,69,0,
714264335518151573,Lovely one bedroom with terrace in Montreux,117597070,Julien - Rent To Go Sàrl,Riviera-Pays-d'Enhaut,Montreux,46.43372,6.91583,Entire home/apt,97,2,55,2024-02-08,3.07,4,344,31,
714324031748745356,Charmante chambre proche de l'EPFL & UNIL,475244580,Jeanne,Lausanne,Lausanne,46.51822,6.60001,Private room,85,1,7,2024-02-01,0.39,1,315,1,
715183802938039892,"Superbe apartement à Lausanne, à 5 min du Flon .",410643751,Gabriel,Lausanne,Lausanne,46.52641124705947,6.6181354969739905,Entire home/apt,,1,2,2022-10-02,0.11,1,0,0,
715661087236810404,Cozy apartment in Lausanne - 10min Flon,42294010,Bertrand,Lausanne,Lausanne,46.52361,6.61474,Entire home/apt,130,1,2,2023-01-05,0.12,1,69,0,
715696082422080988,"Centre ville de Lausanne
Magnifique 1,5 pièces",115218735,Jeremy,Lausanne,Lausanne,46.531721253787516,6.631364752408886,Entire home/apt,85,30,0,,,3,365,0,
715880360898347528,"The red house, a villa of exception.",267631443,Michel,Lavaux-Oron,Lutry,46.510832508114184,6.682752113491817,Entire home/apt,700,4,3,2024-01-02,0.21,2,121,2,
716980492904122573,Chalet Sans Soucis,101615341,Melinda - Interhome Group,Aigle,Ollon,46.300313,7.042881,Entire home/apt,312,1,2,2023-09-06,0.16,130,225,1,
717025173135946566,Lausanne apartamento,82188788,Beatriz,Lausanne,Lausanne,46.5287196,6.6310895,Entire home/apt,107,1,2,2023-10-28,0.21,4,336,2,
717175153678913264,Chambre d'hôtes avec vue incroyable sur les Alpes,28627737,Estelle,Jura-Nord vaudois,Premier,46.7026,6.44732,Private room,80,1,4,2023-10-26,0.24,3,358,3,
717252979655100218,bel appartement dans villa 1905,112067006,Gabriella,Riviera-Pays-d'Enhaut,Montreux,46.44384,6.90327,Entire home/apt,150,7,0,,,2,362,0,
717302765983375249,"Superbe appartement, avec parking gratuit",290474070,Stephano,Jura-Nord vaudois,Yverdon-les-Bains,46.76953,6.64739,Entire home/apt,115,3,0,,,1,365,0,
717501323351011963,Chambre idéale pour voyageur seul ou pèlerins,28627737,Estelle,Jura-Nord vaudois,Premier,46.7016,6.44801,Private room,65,1,2,2024-03-06,0.21,3,357,2,
718704379596836248,Vevey Old Town Homey Flat 100m Lake,346961242,Quentin,Riviera-Pays-d'Enhaut,Vevey,46.45967520240513,6.844896152615547,Entire home/apt,250,1,6,2023-08-24,0.41,1,180,5,
718753081004865725,"Chambre rez jardin, SDB privée, 5' EPFL/UNIL",34046031,Sandrine,Ouest lausannois,Saint-Sulpice (Vaud),46.51403,6.56078,Private room,80,2,35,2024-01-27,1.99,1,159,26,
720014940935003699,Le chalet rêvé pour les familles,480267732,Nathalie,Aigle,Ormont-Dessous,46.3962947,7.1088096,Entire home/apt,223,1,56,2024-03-09,3.42,1,147,43,
720080881354893094,Montreux Luxury Suite | Terrace | parking,65638754,Aiescha,Riviera-Pays-d'Enhaut,Montreux,46.4365875322496,6.909478570607043,Entire home/apt,472,2,25,2023-12-08,1.55,1,262,20,
720795062516543297,Confortable appartement au cœur de Montreux,323651382,Soizic,Riviera-Pays-d'Enhaut,Montreux,46.43045,6.9127,Entire home/apt,180,3,42,2024-03-08,2.64,2,191,32,
720837072118328992,Nouveau ! Spacieux chalet traditionnel rénové,20691102,Mical,Riviera-Pays-d'Enhaut,Rossinière,46.4693027,7.0870292,Entire home/apt,205,7,1,2023-02-18,0.08,1,48,0,
721623325538862907,Charmant chalet de vacances,29816364,Céline,Broye-Vully,Avenches,46.90513,7.03669,Entire home/apt,213,2,3,2023-09-17,0.19,1,360,2,
722280373597244915,"Gstaad, Switzerland skiing from exclusive Rougemon",42776295,Commendable,Riviera-Pays-d'Enhaut,Rougemont,46.489266,7.1994664,Entire home/apt,717,4,0,,,1,362,0,
723032971074901167,"Au coeur des Jardins de La Rive, lac de Neuchâtel",21710889,Jean Et Corinna,Jura-Nord vaudois,Concise,46.84915191477036,6.719211861491203,Entire home/apt,210,2,10,2023-09-13,0.59,1,355,7,
723744415702215778,Chambre de charme à la ferme et petit-déj' maison,471664694,Priscille,Jura-Nord vaudois,Champvent,46.79236969999999,6.5839487,Private room,90,1,3,2023-02-12,0.17,3,122,0,
723803250443894947,Chambre chaleureuse avec espace Wellness privé,65797715,Elysia,Nyon,Arzier-Le Muids,46.4581536,6.2032582,Private room,130,1,4,2023-11-07,0.26,1,332,2,
723843305281003082,Home in the Clouds,2143978,Tatjana,Aigle,Ollon,46.292257296887975,7.056030799475113,Entire home/apt,250,2,10,2024-03-03,4.17,1,158,10,
724601717244694312,Duplex de charme - Lausanne - Vue Lac & Montagne,481133033,Armand,Lausanne,Lausanne,46.52024,6.65734,Entire home/apt,160,5,0,,,1,362,0,
724946804435367974,Muscardin 5/6,101615341,Melinda - Interhome Group,Aigle,Ollon,46.310449,7.062977,Entire home/apt,392,1,0,,,130,280,0,
724993994887925640,Loft hors du commun aux abords du Léman,7611130,Nathalie,Morges,Buchillon,46.471408518499494,6.422982261701029,Entire home/apt,180,56,0,,,3,358,0,
726001693275312128,Le Galetas,121092631,Céline,Aigle,Bex,46.27074681748707,7.0281363788422,Entire home/apt,110,2,30,2024-02-16,1.81,2,303,20,
726113846855877378,Chambre individuelle confortable à Lausanne,148416463,Jorge,Lausanne,Lausanne,46.5259966,6.611150599999999,Private room,65,1,41,2024-02-02,2.39,16,138,29,
727217024716638241,Cosy private room at Lausanne,148416463,Jorge,Lausanne,Lausanne,46.5259966,6.611150599999999,Private room,46,1,42,2024-03-02,2.54,16,137,35,
727362789395130817,Lovely 1.5-bedroom apt. at the Heart of Lausanne,21405955,Amir,Lausanne,Lausanne,46.52389,6.62717,Entire home/apt,92,5,3,2023-08-29,0.18,1,87,2,
727443506634580057,Magnifique 3 pces vue imprenable,141785520,Cedric,Aigle,Leysin,46.34398,7.00811,Entire home/apt,175,7,2,2024-02-17,0.29,1,290,2,
727551679527078568,Appartement sympa à Ecublens,9579299,Amine,Ouest lausannois,Ecublens (Vaud),46.53613,6.57394,Entire home/apt,80,1,0,,,1,68,0,
727880847879168286,Gentiana 4,101615341,Melinda - Interhome Group,Aigle,Ollon,46.30176388787516,7.047728079762283,Entire home/apt,273,1,1,2022-12-31,0.07,130,354,0,
727926600789443155,Spacious 2-bedroom flat near city center,20183207,Liz,Lausanne,Lausanne,46.52504,6.61878,Entire home/apt,,3,9,2023-01-08,0.53,1,0,0,
728114774672961645,Chambre dans Maison chaleureuse avec jardin,39418850,Julie,Nyon,Tannay,46.30721,6.17471,Private room,70,3,0,,,1,116,0,
728287597550324136,Balcony + Unfurnished Private Room - Lausanne,46202952,Stéphanie,Lausanne,Lausanne,46.528779379640156,6.621403560852066,Private room,,90,9,2023-02-17,0.52,1,68,0,
728475868263755367,Appartement idéal moderne et paisible,481849923,Imad,Lausanne,Lausanne,46.54111027807005,6.623713485896587,Entire home/apt,75,1,23,2023-12-26,1.47,1,0,15,
728586213986963828,Cosy private room at Lausanne,148416463,Jorge,Lausanne,Lausanne,46.5248588,6.617637999999999,Private room,69,1,47,2023-12-31,2.79,16,330,31,
728997598722060803,Appartement au charme ancien à la montagne,380089358,Damien,Aigle,Leysin,46.34201,7.00676,Entire home/apt,200,2,23,2024-02-24,1.39,1,241,13,
729021147877548532,Loft d’architecte à 2 minutes à pieds du lac Léman,115779134,Sand,Riviera-Pays-d'Enhaut,Montreux,46.44175,6.90329,Entire home/apt,199,3,3,2023-08-12,0.21,1,250,2,
729680984651888579,Precioso apartamento en el centro de Lausanne,468508990,Ceneida,Lausanne,Lausanne,46.52798120125988,6.616743765771389,Entire home/apt,980,1,0,,,1,365,0,
729712333156393271,Town Center Lake Léman Studio,161404509,Sherif,Morges,Morges,46.50925541558496,6.4989156648516655,Entire home/apt,79,30,1,2022-11-28,0.06,1,43,0,
731537235268037965,Rose des Vents 4,101615341,Melinda - Interhome Group,Aigle,Ollon,46.307214,7.058588,Entire home/apt,278,1,0,,,130,345,0,
731647894691187362,"Bucolic bedroom (""blue bedroom"")",7997118,Elena,Aigle,Bex,46.22503,7.01574,Private room,57,2,16,2023-09-30,0.95,6,168,14,
731649820667880075,Chambre royale dans maison du XIXeme siècle,7997118,Elena,Aigle,Bex,46.22478659999999,7.016684199999999,Private room,75,2,6,2023-12-30,0.35,6,164,4,
731663936426958883,Spacious furnished flat,18893170,Olesia,Riviera-Pays-d'Enhaut,Montreux,46.43013550590636,6.910689124205898,Private room,120,20,0,,,1,179,0,
731916718811225693,Joli studio à côté des pistes !,5115287,Claire,Aigle,Leysin,46.34491,7.01402,Entire home/apt,100,4,3,2023-04-13,0.18,2,293,1,
732296610438091902,Chambre confortable avec parking et petit-déjeuner,62136173,Lek Et Joe,Jura-Nord vaudois,Suchy,46.7248,6.59859,Private room,88,1,50,2024-02-01,2.93,2,82,32,
732344273797708630,Chambre au coeur du Jorat,30606588,Ségolène,Gros-de-Vaud,Jorat-Menthue,46.62922,6.72518,Private room,,2,10,2024-02-12,0.58,2,1,4,
732359975389447450,Maison familiale dans le Jorat,30606588,Ségolène,Gros-de-Vaud,Jorat-Menthue,46.62964,6.72453,Entire home/apt,65,2,5,2023-08-15,0.30,2,5,3,
732453890178509980,Lausanne centre appart spacieux,71240581,Antoine,Lausanne,Lausanne,46.52386,6.63702,Entire home/apt,175,5,1,2022-11-27,0.06,1,335,0,
732659313463035730,Maison de 220 m2 avec Jardin,145983520,Christian,Lausanne,Le Mont-sur-Lausanne,46.5571685939577,6.628661611828615,Private room,50,1,13,2023-08-23,0.76,2,280,1,
733198535233414239,Au cœur de lausanne centre,18258891,Sanaa,Lausanne,Lausanne,46.5237,6.63281,Entire home/apt,,4,0,,,1,0,0,
734558419048087145,Yverdon tranquille,10984044,Cédric,Jura-Nord vaudois,Yverdon-les-Bains,46.77826,6.63755,Private room,50,1,48,2023-09-09,2.83,1,5,33,
734744409272170416,Chambre à la tour de peitz,61057688,Steven,Riviera-Pays-d'Enhaut,La Tour-de-Peilz,46.4562,6.85773,Private room,99,1,0,,,1,362,0,
735430670186049483,Morges : superbe studio au centre-ville,63131569,Carlos,Morges,Morges,46.50951339390599,6.498917676508427,Entire home/apt,145,1,73,2024-03-02,4.57,1,201,66,
736186612039726737,Gîte chaleureux pour groupe avec petit-déj' maison,471664694,Priscille,Jura-Nord vaudois,Champvent,46.790316412969375,6.589502467282302,Private room,200,2,7,2023-12-30,0.45,3,305,5,
736556657810888615,Cassiopée 26,127953587,Nadia - Interhome Group,Jura-Nord vaudois,Sainte-Croix,46.8250094,6.526691700000015,Entire home/apt,146,1,2,2023-08-18,0.19,31,355,2,
737733480796450886,Beautiful cozy penthouse apt with lake views.,440526,Lars,Lavaux-Oron,Bourg-en-Lavaux,46.49112521437972,6.747693122090159,Entire home/apt,214,3,40,2024-02-23,2.74,5,215,39,
737922308190917307,Lausanne superbe appartement,414780545,Melo,Lausanne,Lausanne,46.52741,6.61454,Entire home/apt,144,1,2,2022-11-13,0.12,1,87,0,
738211411250076815,appartement de qualité,33196205,Sandra-Abigail,Lausanne,Lausanne,46.52515636236083,6.622391508047758,Entire home/apt,150,2,55,2024-02-19,3.40,1,55,37,
738897881026972065,Cheerful 2 bedroom town house with mont-blanc view,35004291,Patrice,Nyon,Trélex,46.41659,6.20698,Entire home/apt,330,2,0,,,1,0,0,
739586266847714112,Joli appartement très calme  au pied du Jura,68792659,Isabelle,Jura-Nord vaudois,Grandevent,46.83776,6.60628,Entire home/apt,95,2,9,2024-02-05,0.69,1,154,8,
739736830256743507,"Lake view,3 bedroom loft apt in the Wineyards",440526,Lars,Lavaux-Oron,Bourg-en-Lavaux,46.491084,6.7475749,Entire home/apt,264,3,29,2024-01-07,3.72,5,260,29,
739773555915662504,"bel appartement de 1,5 pièce en pleine ville",196636965,Komlan,Broye-Vully,Moudon,46.66966,6.7982,Entire home/apt,,3,3,2022-11-19,0.18,2,0,0,
739774870694846292,"Chaleureux, calme, ski-in & out",2349315,Michael,Aigle,Gryon,46.28473,7.0729,Entire home/apt,146,3,24,2024-02-24,1.61,1,358,17,
739780480783799421,Saint-Sulpice : charmant studio avec vue,125402373,Véronique,Ouest lausannois,Saint-Sulpice (Vaud),46.51137,6.55804,Entire home/apt,100,1,53,2024-02-18,3.17,1,48,31,
739829281867660940,Villa mitoyenne au calme avec vue sur le lac Leman,81703541,Isabelle,Lavaux-Oron,Lutry,46.51332,6.69115,Entire home/apt,,3,2,2023-04-11,0.16,1,0,1,
739849858941236041,Maison très calme et dans le partage,107565426,Oumar,Ouest lausannois,Crissier,46.55564,6.57929,Private room,83,1,2,2023-05-04,0.15,1,365,1,
740383855992083047,Chalet Le petit Cazard à Villars-Gryon,28684262,Astrid,Aigle,Gryon,46.27802987668425,7.072829939424992,Entire home/apt,393,3,7,2024-02-24,0.54,1,259,6,
741704715924566656,Appartement rénové à la montagne; vue sublime,9546720,Didier,Aigle,Leysin,46.3413373,7.005340299999999,Entire home/apt,113,2,17,2024-02-22,1.16,1,180,11,
